analytical_gate_work,circuit_id,circuit_template_id,cold_post_prepare_seconds,cold_semantics,cold_z0_expectation,compile_or_transpile_semantics,context_id,depth_parameter,device_total_memory_bytes,end_to_end_execution_component_seconds,end_to_end_first_seconds,end_to_end_z0_expectation,error,execution_device,family,gate_materialization_seconds,interaction_density,interaction_unique_edge_count,log2_analytical_gate_work,log2_statevector_bytes,logical_depth,logical_gate_histogram,logical_single_qubit_gate_count,logical_total_gate_count,logical_two_qubit_gate_count,num_qubits,peak_reserved_over_statevector,precision,qubit_activity_max,qubit_activity_mean,qubit_activity_std,record_id,recorded_utc,repeat_count,resource_limit_kind,runtime_semantics,sampling_semantics,schema_version,seed,simulator,source_run_kind,statevector_bytes,statevector_fits_raw_device_memory,status,torch_cuda_peak_allocated_bytes,torch_cuda_peak_reserved_bytes,traceback,two_qubit_degree_max,two_qubit_degree_std,two_qubit_span_max,two_qubit_span_mean,warm_execution_mean_seconds,warm_execution_median_seconds,warm_execution_seconds_samples,warm_execution_stdev_seconds,warm_z0_expectation,warmup_count
3623878656,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec,5aee9b6e4bfd8f5b9bce7d81a8a8454db8737f8adae32b8248925cd675b694c8,0.3387226369959535,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.19750964641571045,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,16608788480,0.3378894900015439,0.34925806999672204,0.19750964641571045,,cuda,random_star,0.002178826995077543,0.08695652173913043,24,31.75488750216347,27.0,22,"{""cx"": 24, ""ry"": 96, ""rz"": 96}",192,216,24,24,4.171875,complex64,15,10.0,2.1213203435596424,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec:cuda:complex64,2026-09-20T14:38:29+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,134217728,True,ok,478392320,559939584,,7,2.1213203435596424,21,10.041666666666666,0.3385951960008242,0.3385277350025717,"[0.338506273998064, 0.33875157900183694, 0.3385277350025717]",0.0001358560853732002,0.19750964641571045,1
3623878656,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec,5aee9b6e4bfd8f5b9bce7d81a8a8454db8737f8adae32b8248925cd675b694c8,5.995296932997007,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.19750949637546367,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,16608788480,5.996938247000799,6.0000597779944655,0.19750949637546367,,cuda,random_star,0.002220977003162261,0.08695652173913043,24,31.75488750216347,28.0,22,"{""cx"": 24, ""ry"": 96, ""rz"": 96}",192,216,24,24,4.0859375,complex128,15,10.0,2.1213203435596424,e3379bc3e641d51b6897bb6f1187427bf94ba1f5d010d10d636f54cb253488ec:cuda:complex128,2026-09-20T14:39:05+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,268435456,True,ok,948154368,1096810496,,7,2.1213203435596424,21,10.041666666666666,6.008933941331634,5.9972106229979545,"[5.9972106229979545, 5.995715340999595, 6.033875859997352]",0.021613270162312702,0.19750949637546367,1
7247757312,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9,53b7d5023d6fa35c1aeac72064c22fe3d16498042847498b9269eb70b2331444,11.02656902900344,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.1433536410331726,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex64,8,,11.194846080004936,11.199747040001967,0.1433536410331726,,cpu,random_star,0.0030287030022009276,0.16666666666666666,46,32.75488750216347,27.0,46,"{""cx"": 48, ""ry"": 192, ""rz"": 192}",384,432,48,24,,complex64,25,20.0,2.8431203515386634,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9:cpu:complex64,2026-09-20T14:40:12+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,134217728,,ok,,,,9,2.8431203515386634,21,8.5,11.402887527333709,11.405832272001135,"[11.438398922000488, 11.364431387999502, 11.405832272001135]",0.03707158834490346,0.1433536410331726,1
7247757312,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9,53b7d5023d6fa35c1aeac72064c22fe3d16498042847498b9269eb70b2331444,21.04042676300014,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.14335346417301864,not_applicable: direct gate schedule; no compiler/transpiler,cpu:complex128,8,,21.14129062899883,21.14470157300093,0.14335346417301864,,cpu,random_star,0.0011684659984894097,0.16666666666666666,46,32.75488750216347,28.0,46,"{""cx"": 48, ""ry"": 192, ""rz"": 192}",384,432,48,24,,complex128,25,20.0,2.8431203515386634,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9:cpu:complex128,2026-09-20T14:42:20+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,268435456,,ok,,,,9,2.8431203515386634,21,8.5,21.365509189330623,21.409056398995745,"[21.409056398995745, 21.202252880000742, 21.485218288995384]",0.14642276214472158,0.14335346417301864,1
7247757312,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9,53b7d5023d6fa35c1aeac72064c22fe3d16498042847498b9269eb70b2331444,0.6759000689999084,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.143353670835495,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.676061516001937,0.6927596120003727,0.143353670835495,,cuda,random_star,0.004269814999133814,0.16666666666666666,46,32.75488750216347,27.0,46,"{""cx"": 48, ""ry"": 192, ""rz"": 192}",384,432,48,24,4.171875,complex64,25,20.0,2.8431203515386634,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9:cuda:complex64,2026-09-20T14:42:24+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,134217728,True,ok,478502912,559939584,,9,2.8431203515386634,21,8.5,0.6779293449944817,0.6780596819953644,"[0.678080488993146, 0.6776478639949346, 0.6780596819953644]",0.0002439915933360794,0.143353670835495,1
7247757312,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9,53b7d5023d6fa35c1aeac72064c22fe3d16498042847498b9269eb70b2331444,11.990172167999845,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.14335346417301864,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,8,16608788480,11.991843402996892,11.997442990003037,0.14335346417301864,,cuda,random_star,0.004292178004106972,0.16666666666666666,46,32.75488750216347,28.0,46,"{""cx"": 48, ""ry"": 192, ""rz"": 192}",384,432,48,24,4.0859375,complex128,25,20.0,2.8431203515386634,98580d967884bba53ae767ee2066c573881d32eec20fc5eaee4e6c534d1636c9:cuda:complex128,2026-09-20T14:43:36+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,17,torch_dense_statevector_reference,v2_structural_extension,268435456,True,ok,948264960,1096810496,,9,2.8431203515386634,21,8.5,12.016676580669204,11.990709948004223,"[12.069723006999993, 11.990709948004223, 11.989596787003393]",0.045942924283336566,0.14335346417301864,1
10485760,43fc99270284fde0b05ee2e165e07b567782f59bbc6fe77a82cc5d46cbd0bbd7,96c6587644855571e3e62c6bbf0d6d8cdabed3a26460d655805dfc3cfe19a5eb,0.003504241998598445,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.00015211105346679688,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,16608788480,0.0758790410036454,0.07856078899931163,0.00015211105346679688,,cuda,random_matching,0.0016086379982880317,0.225,27,23.32192809488736,19.0,12,"{""cx"": 32, ""ry"": 64, ""rz"": 64}",128,160,32,16,44.0,complex64,12,12.0,0.0,43fc99270284fde0b05ee2e165e07b567782f59bbc6fe77a82cc5d46cbd0bbd7:cuda:complex64,2026-09-20T14:46:12+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,524288,True,ok,10436608,23068672,,4,0.0,13,5.5,0.0032773969990860983,0.0032664149985066615,"[0.0033295410030405037, 0.003236234995711129, 0.0032664149985066615]",4.761256140434354e-05,0.00015211105346679688,1
10485760,43fc99270284fde0b05ee2e165e07b567782f59bbc6fe77a82cc5d46cbd0bbd7,96c6587644855571e3e62c6bbf0d6d8cdabed3a26460d655805dfc3cfe19a5eb,0.017875270001241006,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.00015207321233001725,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,16608788480,0.15397132100042654,0.15838568600156577,0.00015207321233001725,,cuda,random_matching,0.0016713930017431267,0.225,27,23.32192809488736,20.0,12,"{""cx"": 32, ""ry"": 64, ""rz"": 64}",128,160,32,16,24.0,complex128,12,12.0,0.0,43fc99270284fde0b05ee2e165e07b567782f59bbc6fe77a82cc5d46cbd0bbd7:cuda:complex128,2026-09-20T14:46:12+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,1048576,True,ok,12271616,25165824,,4,0.0,13,5.5,0.017831363998993766,0.01782986800390063,"[0.017835423997894395, 0.01782986800390063, 0.017828799995186273]",3.5563821445845616e-06,0.00015207321233001725,1
20971520,8c7d15c7be64889cf649708d0c1fbabf1a7873c21f7cbd1f901763238a0bd198,9201305ed5e3058d2572309f4be8854571ef3eba59e552f97c9aa5df68a6195c,0.006558487999427598,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.00745353102684021,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.007076353998854756,0.01465449500392424,0.00745353102684021,,cuda,random_matching,0.003056868998100981,0.4083333333333333,49,24.32192809488736,19.0,24,"{""cx"": 64, ""ry"": 128, ""rz"": 128}",256,320,64,16,44.0,complex64,24,24.0,0.0,8c7d15c7be64889cf649708d0c1fbabf1a7873c21f7cbd1f901763238a0bd198:cuda:complex64,2026-09-20T14:46:12+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,524288,True,ok,10518528,23068672,,8,0.0,13,5.90625,0.006374417665938381,0.006355329001962673,"[0.006422689999453723, 0.006355329001962673, 0.006345233996398747]",4.2108679884273925e-05,0.00745353102684021,1
20971520,8c7d15c7be64889cf649708d0c1fbabf1a7873c21f7cbd1f901763238a0bd198,9201305ed5e3058d2572309f4be8854571ef3eba59e552f97c9aa5df68a6195c,0.03560042100434657,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.007453555796422595,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,8,16608788480,0.03578651699353941,0.04372781100391876,0.007453555796422595,,cuda,random_matching,0.0031610719961463474,0.4083333333333333,49,24.32192809488736,20.0,24,"{""cx"": 64, ""ry"": 128, ""rz"": 128}",256,320,64,16,24.0,complex128,24,24.0,0.0,8c7d15c7be64889cf649708d0c1fbabf1a7873c21f7cbd1f901763238a0bd198:cuda:complex128,2026-09-20T14:46:13+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,1048576,True,ok,12353536,25165824,,8,0.0,13,5.90625,0.03557879133101475,0.035577868002292234,"[0.035577868002292234, 0.035581530995841604, 0.035576974994910415]",2.414267605013117e-06,0.007453555796422595,1
10485760,c9c28455776f79bc2c04aa01c6b8b4191fcf2176dddd76577700c47bbc20552e,2b78ecbca67603b57f1071a1bb7f76d2f469c307aca3fdc9caedb4f5110cfb6b,0.003353974003402982,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.37068119645118713,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,16608788480,0.005283295002300292,0.009905643993988633,-0.37068119645118713,,cuda,random_matching,0.0016295899986289442,0.225,27,23.32192809488736,19.0,12,"{""cx"": 32, ""ry"": 64, ""rz"": 64}",128,160,32,16,44.0,complex64,12,12.0,0.0,c9c28455776f79bc2c04aa01c6b8b4191fcf2176dddd76577700c47bbc20552e:cuda:complex64,2026-09-20T14:46:13+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,101,torch_dense_statevector_reference,v2_structural_extension,524288,True,ok,10436608,23068672,,4,0.0,15,4.75,0.003237021667397736,0.0032269490038743243,"[0.003286482999101281, 0.0031976329992176034, 0.0032269490038743243]",4.527333136267192e-05,-0.37068119645118713,1
10485760,c9c28455776f79bc2c04aa01c6b8b4191fcf2176dddd76577700c47bbc20552e,2b78ecbca67603b57f1071a1bb7f76d2f469c307aca3fdc9caedb4f5110cfb6b,0.01784951200534124,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.3706810693504575,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,16608788480,0.017950511995877605,0.020121451001614332,-0.3706810693504575,,cuda,random_matching,0.0015789419994689524,0.225,27,23.32192809488736,20.0,12,"{""cx"": 32, ""ry"": 64, ""rz"": 64}",128,160,32,16,24.0,complex128,12,12.0,0.0,c9c28455776f79bc2c04aa01c6b8b4191fcf2176dddd76577700c47bbc20552e:cuda:complex128,2026-09-20T14:46:13+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,101,torch_dense_statevector_reference,v2_structural_extension,1048576,True,ok,12271616,25165824,,4,0.0,15,4.75,0.017824356335040648,0.017824952003138606,"[0.017826686998887453, 0.017824952003138606, 0.017821430003095884]",2.678640802783777e-06,-0.3706810693504575,1
20971520,fccac460675cb0cf01f12de4b9f2401bf2424fd0707002df285b96452c120481,ea0e5fc22226f914877f7738c92699a31136fdc36052165d2b48ee07fa66e5aa,0.006608838004467543,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.024115532636642456,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.007014971997705288,0.014366806004545651,-0.024115532636642456,,cuda,random_matching,0.0030633819987997413,0.4,48,24.32192809488736,19.0,24,"{""cx"": 64, ""ry"": 128, ""rz"": 128}",256,320,64,16,44.0,complex64,24,24.0,0.0,fccac460675cb0cf01f12de4b9f2401bf2424fd0707002df285b96452c120481:cuda:complex64,2026-09-20T14:46:13+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,101,torch_dense_statevector_reference,v2_structural_extension,524288,True,ok,10518528,23068672,,8,0.0,15,5.4375,0.006405749666252329,0.00640600299811922,"[0.0064184110015048645, 0.006392834999132901, 0.00640600299811922]",1.2789882998243289e-05,-0.024115532636642456,1
20971520,fccac460675cb0cf01f12de4b9f2401bf2424fd0707002df285b96452c120481,ea0e5fc22226f914877f7738c92699a31136fdc36052165d2b48ee07fa66e5aa,0.035597164001956116,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-0.024115495007227983,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,8,16608788480,0.03578075399855152,0.04305303000001004,-0.024115495007227983,,cuda,random_matching,0.003176172998792026,0.4,48,24.32192809488736,20.0,24,"{""cx"": 64, ""ry"": 128, ""rz"": 128}",256,320,64,16,24.0,complex128,24,24.0,0.0,fccac460675cb0cf01f12de4b9f2401bf2424fd0707002df285b96452c120481:cuda:complex128,2026-09-20T14:46:13+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,101,torch_dense_statevector_reference,v2_structural_extension,1048576,True,ok,12353536,25165824,,8,0.0,15,5.4375,0.0357352316689988,0.035735721001401544,"[0.035736677004024386, 0.03573329700157046, 0.035735721001401544]",1.7423228166486686e-06,-0.024115495007227983,1
209715200,4824ff99f1c4f35ae9ad1a6f0c0d4708a185434cd8b81b3315f29a79a5f84296,23dc80bbbb8f52f71c84c9cf832f6f70389ac451bd0560a6a402d259dc5ca86f,0.01652905399532756,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.0019396841526031494,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,16608788480,0.01694553099514451,0.022516343000461347,0.0019396841526031494,,cuda,random_matching,0.0019843289992422797,0.18947368421052632,36,27.643856189774723,23.0,12,"{""cx"": 40, ""ry"": 80, ""rz"": 80}",160,200,40,20,5.25,complex64,12,12.0,0.0,4824ff99f1c4f35ae9ad1a6f0c0d4708a185434cd8b81b3315f29a79a5f84296:cuda:complex64,2026-09-20T14:46:13+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,8388608,True,ok,37982208,44040192,,4,0.0,16,6.55,0.016527246332164697,0.016527733001566958,"[0.016527733001566958, 0.01651929299987387, 0.01653471299505327]",7.721508800972777e-06,0.0019396841526031494,1
209715200,4824ff99f1c4f35ae9ad1a6f0c0d4708a185434cd8b81b3315f29a79a5f84296,23dc80bbbb8f52f71c84c9cf832f6f70389ac451bd0560a6a402d259dc5ca86f,0.32670116599911125,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.001939731383715837,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,16608788480,0.3254735079972306,0.32912926800054265,0.001939731383715837,,cuda,random_matching,0.0020756869998876937,0.18947368421052632,36,27.643856189774723,24.0,12,"{""cx"": 40, ""ry"": 80, ""rz"": 80}",160,200,40,20,4.375,complex128,12,12.0,0.0,4824ff99f1c4f35ae9ad1a6f0c0d4708a185434cd8b81b3315f29a79a5f84296:cuda:complex128,2026-09-20T14:46:15+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,16777216,True,ok,67342336,73400320,,4,0.0,16,6.55,0.3333548543305369,0.3342213089999859,"[0.3342213089999859, 0.334925626993936, 0.3309176269976888]",0.002139877043929618,0.001939731383715837,1
419430400,742185cbea57eb8885c889ca0909ccba797985a54b71a4e508e6ca76c9057559,5743bf70ed4e98a8e5ee068cd69e731a7416ac7edfe86c6aa8d0aa079455fc8a,0.03364241700182902,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-3.9011240005493164e-05,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.033775702002458274,0.039767586000380106,-3.9011240005493164e-05,,cuda,random_matching,0.0039020859985612333,0.34210526315789475,65,28.643856189774723,23.0,24,"{""cx"": 80, ""ry"": 160, ""rz"": 160}",320,400,80,20,5.25,complex64,24,24.0,0.0,742185cbea57eb8885c889ca0909ccba797985a54b71a4e508e6ca76c9057559:cuda:complex64,2026-09-20T14:46:16+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,8388608,True,ok,38084608,44040192,,8,0.0,16,6.3,0.03307376666877341,0.0330664520006394,"[0.033088488002249505, 0.0330664520006394, 0.03306636000343133]",1.2749131749156321e-05,-3.9011240005493164e-05,1
419430400,742185cbea57eb8885c889ca0909ccba797985a54b71a4e508e6ca76c9057559,5743bf70ed4e98a8e5ee068cd69e731a7416ac7edfe86c6aa8d0aa079455fc8a,0.6508179529992049,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,-3.9001065310073635e-05,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,8,16608788480,0.6505058799957624,0.6585947290004697,-3.9001065310073635e-05,,cuda,random_matching,0.004051871001138352,0.34210526315789475,65,28.643856189774723,24.0,24,"{""cx"": 80, ""ry"": 160, ""rz"": 160}",320,400,80,20,4.375,complex128,24,24.0,0.0,742185cbea57eb8885c889ca0909ccba797985a54b71a4e508e6ca76c9057559:cuda:complex128,2026-09-20T14:46:20+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,43,torch_dense_statevector_reference,v2_structural_extension,16777216,True,ok,67444736,73400320,,8,0.0,16,6.3,0.6505693056654612,0.6506557340035215,"[0.6503689439996378, 0.6506557340035215, 0.6506832389932242]",0.00017406242835047721,-3.9001065310073635e-05,1
209715200,5b47214e2c2904567e7360a65645d1c2b4076fb42f5652012a04b4f1c1c4dc77,c1b13f84d13259074054c1f86205638eef206ad5c18853792f514945e51c7e9b,0.016527756000868976,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.3315897285938263,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,4,16608788480,0.016676456994900946,0.019494165004289243,0.3315897285938263,,cuda,random_matching,0.001955330000782851,0.18947368421052632,36,27.643856189774723,23.0,12,"{""cx"": 40, ""ry"": 80, ""rz"": 80}",160,200,40,20,5.25,complex64,12,12.0,0.0,5b47214e2c2904567e7360a65645d1c2b4076fb42f5652012a04b4f1c1c4dc77:cuda:complex64,2026-09-20T14:46:20+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,101,torch_dense_statevector_reference,v2_structural_extension,8388608,True,ok,37982208,44040192,,4,0.0,16,5.45,0.0165332216686996,0.016541103999770712,"[0.01651117300207261, 0.01654738800425548, 0.016541103999770712]",1.9351484519599313e-05,0.3315897285938263,1
209715200,5b47214e2c2904567e7360a65645d1c2b4076fb42f5652012a04b4f1c1c4dc77,c1b13f84d13259074054c1f86205638eef206ad5c18853792f514945e51c7e9b,0.3252540410030633,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.3315897490917239,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex128,4,16608788480,0.32551809700089507,0.33101367500057677,0.3315897490917239,,cuda,random_matching,0.0020445310001377948,0.18947368421052632,36,27.643856189774723,24.0,12,"{""cx"": 40, ""ry"": 80, ""rz"": 80}",160,200,40,20,4.375,complex128,12,12.0,0.0,5b47214e2c2904567e7360a65645d1c2b4076fb42f5652012a04b4f1c1c4dc77:cuda:complex128,2026-09-20T14:46:22+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,101,torch_dense_statevector_reference,v2_structural_extension,16777216,True,ok,67342336,73400320,,4,0.0,16,5.45,0.32533683833510924,0.32525339100538986,"[0.32523767000384396, 0.32525339100538986, 0.32551945399609394]",0.0001583450258140683,0.3315897490917239,1
419430400,b2bd9527f0ed6560528183a57fe7db13ccfe4b1b4671b49d1fec7e4b7f73fda2,06fa66878c6f527fe6816f6ce1968d7174460d2447798cafd404d23ae7d94278,0.03298944900598144,first execution after this circuit's gate tensors were materialized; the Python process and CUDA context have already been initialized,0.008095592260360718,not_applicable: direct gate schedule; no compiler/transpiler,cuda:complex64,8,16608788480,0.03315581099741394,0.038662113998725545,0.008095592260360718,,cuda,random_matching,0.0038634829979855567,0.3631578947368421,69,28.643856189774723,23.0,24,"{""cx"": 80, ""ry"": 160, ""rz"": 160}",320,400,80,20,5.25,complex64,24,24.0,0.0,b2bd9527f0ed6560528183a57fe7db13ccfe4b1b4671b49d1fec7e4b7f73fda2:cuda:complex64,2026-09-20T14:46:22+00:00,3,,"prepared dense-statevector execution: allocate a fresh |0...0> state, apply the materialized gate schedule, and evaluate <Z_0>; excludes schedule construction, gate materialization, compiler/transpiler and sampling",not_applicable: exact statevector and <Z_0> expectation only,torch_dense_statevector_v2,101,torch_dense_statevector_reference,v2_structural_extension,8388608,True,ok,38084608,44040192,,8,0.0,17,7.175,0.03306877533032093,0.03306832199450582,"[0.03306832199450582, 0.03306357499968726, 0.03307442899676971]",5.441180771431984e-06,0.008095592260360718,1
